listing_id,source_portal,listing_url,scraped_at,latitude,longitude,locality,sublocality,address,landmark_details,pincode,bhk_type,property_type,furnishing,floor_number,total_floors,facing,sqft,area_type,age_years,apartment_bio,monthly_rent,deposit_amount,maintenance_monthly,price_per_sqft,bathrooms,parking,has_lift,has_gym,has_security,luxury_amenities,is_verified,is_premium,owner_type,confidence_score,possession_status,listed_date,last_updated,is_available
abhIPIVWMU9zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-2200-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-82-in-Noida&id=4d423833353436383231,2026-04-19 13:47:48,28.5290129,77.3895,,Sector 82,"Noida, Delhi NCR","19210|Noida Sector 81 Metro Station|5 minutes, 19202|Manaskriti School, 19202|Sarvodaya Bal Vidyalaya Vivek Vihar, 19206|Friday Market",,,Apartment,Semi-Furnished,1,9,,2200,Sq-ft,,"Multistorey apartment is available for rent. It is a good location property. Please contact for more details. 4 BHK flat is available for rent in Sector 82 immediately. ₹40,000 is the monthly rent of this 4 BHK flat. The apartment is on the 1 floor, has a covered area of 2200 sqft with 4 bathrooms and 8 balcony. The address is AWHO, Vivek Vihar, Sector 82, Noida, Uttar Pradesh. Do not pay any brokerage fee for this 4 BHK rental flat since the property ad is posted by the flat owner.",40000,4,,18,4,,No,No,No,,False,False,Owner,36,Immediately,2026-02-25T07:15:10.000Z,"Feb 25, '26",True
cS9Kv4zvT/lzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-2450-Sq-ft-Multistorey-Apartment-FOR-Rent-in-Noida&id=4d423435333231383637,2026-04-19 13:47:48,,,,sandeep gupta SANDEEPGUPTA,"Noida, Delhi NCR",,,,Apartment,Unfurnished,10,14,,2450,Sq-ft,,"Multistorey Apartment is located at the advantageous 10th floor in a tower of total 14 floors. Find 4 BHK flat for rent in Amrapali Silicon City Sec76 Noida. You can get this flat at monthly rent of ₹26,000. You can find the 4 BHK flat without any brokerage.",26000,,,11,4,,No,No,No,,False,False,Owner,0,Immediately,2026-02-27T13:24:46.000Z,"Feb 27, '26",True
qO0Tcyrg3FFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-2200-Sq-ft-Multistorey-Apartment-FOR-Rent-Noida-Extension-in-Noida&id=4d423833333230353631,2026-04-19 13:47:48,28.615887848111,77.4262748642862,,Noida Extension,"Noida, Delhi NCR","19210|Kisan Chowk, 19210|BISRAKH FCS, 19201|Indeutsch Industries Private Limited, 19202|DPS World School, 19202|S.K.S World School, 19206|Logic Mall, 19206|Cinepolis Smart Bharat Mall",,,Apartment,Unfurnished,Ground,21,,2200,Sq-ft,,"If you are planning to rent a flat, you can consider this 4 BHK flat situated in the prime location of Noida Extension. This 4 BHK flat can be availed at the rental price of ₹38,000. Find this apartment at Noida Extension, Noida - Central Noida, Delhi NCR. This is a no-brokerage flat, as the owner is offering this 4 BHK flat on rent.",38000,,,17,3,,No,No,No,,False,False,Owner,31,Immediately,2026-02-09T03:43:41.000Z,"Feb 09, '26",True
vpHudRNRWptzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-980-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-73-in-Noida&id=4d423537303434363939,2026-04-19 13:47:48,28.5865046521784,77.3864920934437,,Sector 73,"Sector 73, Noida, Uttar Pradesh","19202|Yadu Public School, 19202|Raghav Public School, 19206|Asquare Mall",,,Apartment,Semi-Furnished,6,6,,980,Sq-ft,,"2 BHK, Multistorey Apartment is available for Rent in Sector 73, Noida for 11,000",11000,,,11,2,1 Open,No,No,No,"Bar/Lounge, Event Space & Amphitheatre, Kids Play Pool With Water Slides, Retail Boulevard (Retail Shops)",False,False,Owner,42,Immediately,2026-04-09T21:31:59.000Z,"Apr 10, '26",True
aQ2nXtXBN+9zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Rent-Khora-Colony-in-Noida&id=4d423830333830333233,2026-04-19 13:47:48,28.6169087001166,77.3474150502628,,Khora Colony,"Noida, Delhi NCR","19210|Sector 62 Metro Station, 19210|Noida Electronic City Metro Station, 19201|Galaxy Business Park, 19201|Green India Place, 19202|Aryabhata Bhavan 1, 19202|Indus Valley Public School, 19203|Vidyawati Nursing Home, 19203|Pert Hospital",,,Apartment,Unfurnished,1,3,East,,,Less than 5 years,"2 BHK, Multistorey Apartment is available for Rent in Khora Colony, Noida for 14,000",14000,14000,,,1,,No,No,No,,False,False,Owner,64,Immediately,2026-02-14T18:09:00.000Z,"Feb 14, '26",True
uQgJgzkjr0tzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1020-Sq-ft-Multistorey-Apartment-FOR-Rent-Noida-Extension-in-Noida&id=4d423337343532373135,2026-04-19 13:47:48,28.615887848111,77.4262748642862,,Noida Extension,"Nirala Estate, Techzone 4, Near Char Murti Chowk Noida Extension","19210|Kisan Chowk, 19210|BISRAKH FCS, 19201|Indeutsch Industries Private Limited, 19202|DPS World School, 19202|Delhi Technical Campus Greater Noida, 19206|Logic Mall, 19206|Cinepolis Smart Bharat Mall",,,Apartment,Unfurnished,7,17,East,1020,Sq-ft,Less than 5 years,"Property ideal for family and working professional 2BHK Study Room East amp Park Facing. An excellent 2BHK Study apartment for rent in Techzone 4 west, Greater Noida. It is a very good property and has 3 balcony which make the apartment more spacious. East facing property with lifts, Maintenance staff, visitor parking, Next to IBM IT Company and 2 kms from Sarvodya Engineering college.PACIFIC WORLD SCHOOL, Ryan International School and St. Johns School are well known educational institutes near it.",16000,8500,2000,16,2,1 Covered,Yes,No,No,Jogging and Strolling Track,False,False,Owner,100,Immediately,2026-02-24T22:30:38.000Z,"Feb 25, '26",True
zUjd+H2itX9zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1225-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-135-in-Noida&id=4d423833353333303837,2026-04-19 13:47:48,28.4992651277328,77.4008028921883,,Sector 135,"Sector 135,Noida","19201|Assotech Business Cresterra, 19201|Genpact Stellar 135 Building, 19202|Dps Sec-132, 19202|The Shriram Millennium School",,,Apartment,Furnished,8,16,,1225,Sq-ft,Less than 5 years,Multistorey apartment is available for rent. It is a good location property. Please contact for more details.,23000,23000,2900,19,2,1 Covered,Yes,No,No,Jogging and Strolling Track,False,False,Owner,86,Immediately,2026-02-24T07:42:26.000Z,"Feb 24, '26",True
0TrrOXlir5RzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1050-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Sector-68-in-Noida&id=4d423830383730393433,2026-04-19 13:47:48,28.6060913884949,77.3923631203693,,Sector 68,"Noida, Delhi NCR",19202|Navyug Sr.Sec.School,201307,,Builder Floor Apartment,Semi-Furnished,1,5,East,1050,Sq-ft,Less than 5 years,anyone want to furnished and semi furnished flat for rent and purchase contact me.,15000,15000,800,14,2,,Yes,No,No,"Air Conditioned, Intercom Facility",False,False,Owner,58,Immediately,2026-03-11T22:30:40.000Z,"Mar 12, '26",True
9FRPBJgd3TBzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1075-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-135-in-Noida&id=4d423738353131373531,2026-04-19 13:47:48,28.4992651277328,77.4008028921883,,Sector 135,"Noida, Delhi NCR","19201|Assotech Business Cresterra, 19201|Genpact Stellar 135 Building, 19202|Dps Sec-132, 19202|The Shriram Millennium School",,,Apartment,Semi-Furnished,6,13,,1075,Sq-ft,,"Multistorey apartment is available for rent. It has covered area of 1075 sq-ft, it is a good location property. Please contact for more details.",21000,,,20,2,,No,No,No,,False,False,Owner,33,Immediately,2026-03-03T21:30:34.000Z,"Mar 04, '26",True
BWZBFzgZQq1zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1200-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Sector-71-Pocket-C-in-Noida&id=4d423833373232323637,2026-04-19 13:47:48,28.5940337073376,77.3782616422322,,Sector 71 Pocket C,"Noida, Delhi NCR",,,,Builder Floor Apartment,Semi-Furnished,4,4,,,,Less than 5 years,"2 BHK, Builder Floor Apartment is available for Rent in Pocket C Sector 71, Noida for 24,000",24000,24000,500,,2,,No,No,No,,False,False,Owner,48,Immediately,2026-03-10T12:47:28.000Z,"Mar 10, '26",True
eNB2gdbIO9NzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1535-Sq-ft-Multistorey-Apartment-FOR-Rent-Noida-Extension-in-Noida&id=4d423736353338303035,2026-04-19 13:47:48,28.615887848111,77.4262748642862,,Noida Extension,"Noida, Delhi NCR","19210|Kisan Chowk, 19210|BISRAKH FCS, 19201|Indeutsch Industries Private Limited, 19202|S.K.S World School, 19202|Pacific World School, 19206|Cinepolis Smart Bharat Mall, 19206|Logic Mall",,,Apartment,Unfurnished,16,19,,1535,Sq-ft,,Multistorey apartment is available for rent. It is a good location property. Please contact for more details.,20000,,,13,2,,No,No,No,,False,False,Owner,33,Immediately,2026-03-31T04:01:44.000Z,"Mar 31, '26",True
AQ95rAtMAnVzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-700-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-126-in-Noida&id=4d423336303034333137,2026-04-19 13:47:48,28.5395031,77.3397924,,Sector 126,"Sector 126, Noida","19202|Mayoor School, 19202|Mayur School",,,Apartment,Semi-Furnished,1,5,,700,Sq-ft,Less than 5 years,"2 BHK, Multistorey Apartment is available for Rent in Sector 126, Noida for 20,000",20000,48000,0,29,2,,Yes,No,Yes,"Air Conditioned, RO Water System",False,False,Owner,58,Immediately,2026-04-03T21:32:36.000Z,"Apr 04, '26",True
1ksuRRK59mRzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-800-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Khora-Colony-in-Noida&id=4d423730323234333935,2026-04-19 13:47:48,28.6169087001166,77.3474150502628,,Khora Colony,"Noida, Delhi NCR","19210|Sector 62 Metro Station, 19210|Noida Electronic City Metro Station, 19201|Galaxy Business Park, 19201|Unitech Info Space, 19202|J.K. Modern School, 19202|S.S. International School, 19203|Pert Hospital, 19203|Vidyawati Nursing Home",,,Builder Floor Apartment,Semi-Furnished,3,3,East,,,New Construction,"2 BHK, Builder Floor Apartment is available for Rent in Khora Colony, Noida for 10,000",10000,10000,500,,2,,No,No,No,,False,False,Owner,66,Immediately,2026-04-08T22:30:26.000Z,"Apr 09, '26",True
fcAcYCW7Z2xzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1350-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-143-in-Noida&id=4d423438363732393639,2026-04-19 13:47:48,28.5028911,77.4257,,Sector 143,"Sector 143,Noida",19210|Noida Sector 143 Metro Station|5 minutes,201306,,Apartment,Semi-Furnished,7,18,,1350,Sq-ft,,"2 BHK, Multistorey Apartment is available for Rent in Sector 143, Noida for 13,500",13500,,,10,2,,No,No,No,,False,False,Owner,53,Immediately,2026-04-09T16:59:21.000Z,"Apr 09, '26",True
AOvvDSg7tepzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1050-Sq-ft-Multistorey-Apartment-FOR-Rent-Baraula-in-Noida&id=4d423439323131303035,2026-04-19 13:47:48,28.5630280673376,77.3756103230108,,Baraula,"Noida, Delhi NCR","19202|the S.d. Vidya School, 19202|Diggia Public School, 19206|Cinepolis Smart Bharat Mall",,,Apartment,Semi-Furnished,5,6,,1050,Sq-ft,Less than 5 years,"2 BHK, Multistorey Apartment is available for Rent in Baraula, Noida for 14,500",14500,29000,,14,2,,No,No,No,,False,False,Owner,33,Immediately,2026-04-07T16:56:56.000Z,"Apr 07, '26",True
PmdMCiItZVJzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1140-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-50-Block-F-in-Noida&id=4d423332323535343733,2026-04-19 13:47:48,28.5746776049846,77.3753490345194,,Sector 50 Block F,"Sector - 50, Noida, Uttar Pradesh, India.",19202|Nilgiri Hills Public School,201307,,Apartment,Semi-Furnished,7,21,East,1140,Sq-ft,Less than 5 years,"Amarpali Eden Park, 2 BHK Flat (1140 sq feet) located on 7th floor, C tower, Master bedroom with wooden flooring, 2 AC, Geyser, Modular kitchen, with R.O,.Chimney, woodwork in bedrooms and Kitchen, Iron Door for extra safety, Reserved open car Parking. All daily need facilities, Bank etc. within the complex. Society has swimming pool, gym etc. opp. Sr. Sec. Schools",19000,38000,2500,17,2,1 Open,Yes,No,No,Jogging and Strolling Track,False,False,Owner,95,Immediately,2026-04-05T17:16:29.000Z,"Apr 05, '26",True
PIjoMPsGNw5zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-960-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-82-in-Noida&id=4d423335373038313039,2026-04-19 13:47:48,28.5290129,77.3895,,Sector 82,"Noida, Delhi NCR","19210|Noida Sector 81 Metro Station|5 minutes, 19202|Sarvodaya Bal Vidyalaya Vivek Vihar, 19202|Sarvodaya Kanya Vidyalaya Vivek Vihar, 19206|Friday Market",,,Apartment,Semi-Furnished,1,4,,960,Sq-ft,10 to 15 years,This well designed 2 Bedroom Flat is situated on 1st floor and has 2 bathroom Get this spacious Flat at 15000 per month.,18000,,,19,2,,No,No,No,,False,False,Owner,31,Immediately,2026-04-05T17:16:35.000Z,"Apr 05, '26",True
pigr0+cI+TpzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1358-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-128-in-Noida&id=4d423535343235333739,2026-04-19 13:47:48,28.5259509261874,77.3615789006735,,Sector 128,"Noida, Delhi NCR","19203|The Golden Hospital, 19203|Jaypee Hospital",,,Apartment,Semi-Furnished,8,11,,1358,Sq-ft,,"Multistorey apartment is available for rent. It covered area of 1358 sq-ft, it is a good location property. Please contact for more::::Details.",19323,,,14,2,,No,No,No,,False,False,Owner,53,Immediately,2026-04-07T16:57:06.000Z,"Apr 07, '26",True
ngSz/KCXkdZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-990-Sq-ft-Multistorey-Apartment-FOR-Rent-Noida-Extension-in-Noida&id=4d423831343639303939,2026-04-19 13:47:48,28.615887848111,77.4262748642862,,Noida Extension,tech zone 4,"19210|BISRAKH FCS, 19210|Kisan Chowk, 19201|Indeutsch Industries Private Limited, 19202|Delhi Technical Campus Greater Noida, 19202|Pacific World School, 19206|Logic Mall, 19206|Cinepolis Smart Bharat Mall",,,Apartment,Semi-Furnished,10,24,,990,Sq-ft,Less than 5 years,"2 BHK, Multistorey Apartment is available for Rent in Noida Extension, Noida for 16,000",16000,16000,2000,16,2,,No,No,No,,False,False,Owner,40,Immediately,2026-02-04T21:33:27.000Z,"Feb 05, '26",True
iQXnJFQQMXZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-855-Sq-ft-Multistorey-Apartment-FOR-Rent-Noida-Extension-in-Noida&id=4d423734393638383535,2026-04-19 13:47:48,28.615887848111,77.4262748642862,,Noida Extension,14 avenue gaur city 2,"19210|Kisan Chowk, 19210|BISRAKH FCS, 19201|Indeutsch Industries Private Limited, 19202|DPS World School, 19202|Prometheus School, 19206|Cinepolis Smart Bharat Mall, 19206|Logic Mall",,,Apartment,,27,27,East,855,Sq-ft,,"2 BHK, Multistorey Apartment is available for Rent in Noida Extension, Noida for 25,000",25000,,,29,2,,No,No,No,"Jogging and Strolling Track, Fireplace, Hilltop",False,False,Owner,77,Immediately,2026-02-23T17:42:34.000Z,"Feb 23, '26",True
Z5T6tHUy9bVzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1095-Sq-ft-Multistorey-Apartment-FOR-Rent-Noida-Extension-in-Noida&id=4d423436353931373139,2026-04-19 13:47:48,28.615887848111,77.4262748642862,,Noida Extension,"Noida, Delhi NCR","19210|Kisan Chowk, 19210|BISRAKH FCS, 19201|Indeutsch Industries Private Limited, 19202|Sarvottam Institute Of Technology And Management, 19202|S.K.S World School, 19206|Logic Mall, 19206|Cinepolis Smart Bharat Mall",201306,,Apartment,Semi-Furnished,5,17,East,1095,Sq-ft,,"2 BHK, Multistorey Apartment is available for Rent in Noida Extension, Noida for 20,100",20100,30000,0,18,2,1 Covered,Yes,No,No,Jogging and Strolling Track,False,False,Owner,73,Immediately,2026-04-09T11:18:20.000Z,"Apr 09, '26",True
NeExY76uA85zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-93-in-Noida&id=4d423333383138323431,2026-04-19 13:47:48,28.5224400451908,77.3886152696714,,Sector 93,"Sec - 93, noida ","19202|Indraprastha Global School, 19202|Panchsheel Balak Inter College, 19206|Satgraha Market, 19206|Ast Home Mart",,,Apartment,Furnished,3,3,,1100,Sq-ft,Less than 5 years,Property is available on sharing basis for boys,24000,,,22,2,,Yes,No,No,"Service/Goods Lift, Rentable Community Space, Fire Fighting Equipment",False,False,Owner,45,Immediately,2026-03-18T16:20:18.000Z,"Mar 18, '26",True
zxf6jxj+6k1zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-900-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-62-in-Noida&id=4d423833363737383033,2026-04-19 13:47:48,28.6212655,77.364423,,Sector 62,"Noida Sec-62, Beside Ram Prashad Public School","19210|Noida Electronic City, 19210|NIB, 19201|Logix Cyber Park, 19201|Correnthum, 19202|Jaypee Business School, 19202|MCU Noida Campus, 19203|Lok Priya Hospital, 19203|Fortis Hospital Noida Sector 62",,,Apartment,Furnished,1,2,East,900,Sq-ft,Less than 5 years,"2 BHK, Multistorey Apartment is available for Rent in Sector 62, Noida for 23,000",23000,48000,1000,26,1,,No,No,No,Air Conditioned,False,False,Owner,71,Immediately,2026-03-07T06:52:27.000Z,"Mar 07, '26",True
nh3jH3j6jlFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1000-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Noida-Extension-in-Noida&id=4d423739363034343739,2026-04-19 13:47:48,28.615887848111,77.4262748642862,,Noida Extension,"Noida, Delhi NCR","19210|Kisan Chowk, 19210|BISRAKH FCS, 19201|Indeutsch Industries Private Limited, 19202|DPS World School, 19202|Delhi Technical Campus Greater Noida, 19206|Logic Mall, 19206|Cinepolis Smart Bharat Mall",,,Builder Floor Apartment,Furnished,3,5,,1000,Sq-ft,,"2 BHK, Builder Floor Apartment is available for Rent in Noida Extension, Noida for 4,500",4500,,,4,2,,No,No,No,,False,False,Owner,43,Immediately,2026-03-11T22:30:40.000Z,"Mar 12, '26",True
VQoTci5s379zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1250-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-137-in-Noida&id=4d423230313437333438,2026-04-19 13:47:48,28.5094786954795,77.4101322331205,,Sector 137,"12A -01 , Exotica fresco, Noida sector 137","19210|Noida Sector 137 Metro Station, 19201|AVR SUPER MART, 19201|Paramount Florence Plaza, 19202|The Shriram Millennium School Noida, 19203|Felix Healthcare, 19203|Felix Hospital, 19206|Supertech Mart",,,Apartment,Furnished,12,18,North - East,1250,Sq-ft,New Construction,"Fully furnished 2BHK flat at prime location .::All modern amenities like swimming pool ,club house, basketball and badminton court::High level security.::modern kitchen.",15000,,,12,2,,No,No,No,,False,False,Owner,63,Immediately,2026-03-13T22:30:36.000Z,"Mar 14, '26",True
97m0iK3acIBzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1175-Sq-ft-Multistorey-Apartment-FOR-Rent-Noida-Extension-in-Noida&id=4d423833363733343631,2026-04-19 13:47:48,28.615887848111,77.4262748642862,,Noida Extension,"Noida, Delhi NCR","19210|BISRAKH FCS, 19210|Kisan Chowk, 19201|Indeutsch Industries Private Limited, 19202|Prometheus School, 19202|Sarvottam Institute Of Technology And Management, 19206|Cinepolis Smart Bharat Mall, 19206|Logic Mall",,,Apartment,Semi-Furnished,12,20,,1175,Sq-ft,,Multistorey apartment is available for rent. It is a good location property. Please contact for more details.,25000,,,21,2,,No,No,No,,False,False,Owner,53,Immediately,2026-03-06T17:39:08.000Z,"Mar 06, '26",True
dUoAtbQ8HNFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1350-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-106-in-Noida&id=4d423830373731333539,2026-04-19 13:47:48,28.5355310981178,77.3928018549473,,Sector 106,"Flat No 6 Ground Floor Sector -106, Noida Near RN Singh Hospital",,201301,,Apartment,Furnished,Ground,5,,1350,Sq-ft,Less than 5 years,"2 BHK, Multistorey Apartment is available for Rent in Sector 106, Noida for 20,000",20000,40000,800,15,2,,No,No,No,,False,False,Owner,60,Immediately,2026-03-10T22:30:37.000Z,"Mar 11, '26",True
IOc/rB0wuBFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-80-Sq-m-Multistorey-Apartment-FOR-Rent-Noida-Extension-in-Noida&id=4d423531333633363138,2026-04-19 13:47:48,28.615887848111,77.4262748642862,,Noida Extension,Noida Extension,"19210|BISRAKH FCS, 19210|Kisan Chowk, 19201|Indeutsch Industries Private Limited, 19202|Pacific World School, 19202|Delhi Technical Campus Greater Noida, 19206|Cinepolis Smart Bharat Mall, 19206|Logic Mall",,,Apartment,Unfurnished,Ground,1,,80,Sq-m,5 to 10 years,we want to rent it for girls only,12000,8000,,14,,,No,No,No,,False,False,Owner,55,Immediately,2026-03-17T22:30:39.000Z,"Mar 18, '26",True
6XJoN00OMqBzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1140-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-50-in-Noida&id=4d423736323632333637,2026-04-19 13:47:48,28.5740265677535,77.3710818269064,,Sector 50,"Noida, Delhi NCR","19210|Noida Sector 50 Metro Station|5 minutes, 19202|Nilgiri Hills Public School, 19202|Noida Institute Of Education Technology, 19203|Neo Hospital, 19203|Neo Hospital, 19206|Sector 50 Market",,,Apartment,Furnished,14,22,North - East,1140,Sq-ft,5 to 10 years,"2 BHK, Multistorey Apartment is available for Rent in Sector 50, Noida for 24,000",24000,24000,,21,2,,No,No,No,"Air Conditioned, Laundry Service, Banquet Hall, Jogging and Strolling Track",False,False,Owner,67,Immediately,2026-03-18T22:30:37.000Z,"Mar 19, '26",True
ov6PW26RLmVzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1090-Sq-ft-Multistorey-Apartment-FOR-Rent-Noida-Extension-in-Noida&id=4d423633383836373631,2026-04-19 13:47:48,28.615887848111,77.4262748642862,,Noida Extension,"Noida, Delhi NCR","19210|BISRAKH FCS, 19210|Kisan Chowk, 19201|Indeutsch Industries Private Limited, 19202|DPS World School, 19202|S.K.S World School, 19206|Logic Mall, 19206|Cinepolis Smart Bharat Mall",,,Apartment,Semi-Furnished,9,15,East,1090,Sq-ft,5 to 10 years,"Multistorey apartment is available for rent. It covered area of 1090 sq-ft, it is a good location property. Please contact for more details.",24000,48000,2500,22,2,,No,No,No,"Visitor Parking, Banquet Hall, Jogging and Strolling Track, Theme based Architectures",False,False,Owner,78,Immediately,2026-03-21T17:08:04.000Z,"Mar 21, '26",True
Auyt1FlxG79zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1155-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-150-in-Noida&id=4d423832353738383633,2026-04-19 13:47:48,28.421663,77.488898,,Sector 150,"Noida, Delhi NCR","19210|Noida Sector 148 Metro Station|5 minutes, 19206|Croma Ansal Plaza, 19206|The Great Venice Mall",,,Apartment,Semi-Furnished,21,22,,1155,Sq-ft,New Construction,"2 BHK, Multistorey Apartment is available for Rent in Sector 150, Noida for 20,000",20000,,,17,2,,Yes,No,No,"Service/Goods Lift, Visitor Parking, Intercom Facility, Outdoor Tennis Courts",False,False,Owner,65,Immediately,2026-04-02T22:30:41.000Z,"Apr 03, '26",True
j7jlIF7pYk1zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-950-Sq-ft-Multistorey-Apartment-FOR-Rent-Sarfabad-Village-in-Noida&id=4d423833393639303535,2026-04-19 13:47:48,28.58647078,77.38465207,,Vindyavashini Pg,near 52 metro golden temple gym,,,,Apartment,Semi-Furnished,2,6,North - East,950,Sq-ft,New Construction,"2 BHK, Multistorey Apartment is available for Rent in Sarfabad Village, Noida for 18,000",18000,,1000,19,2,,No,No,No,Internet/Wi-Fi Connectivity,False,False,Owner,64,Immediately,2026-03-27T15:20:39.000Z,"Mar 27, '26",True
UlJ59YdgOvxzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1000-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-62A-in-Noida&id=4d423834313232363937,2026-04-19 13:47:48,28.6259488040784,77.3479487614276,,Sector 62A,sector 62A khoda colony gupta hospital,"19210|NIB, 19201|Green India Place, 19202|S.S. International School, 19202|Jaypee Business School, 19203|Pert Hospital, 19203|Vidyawati Nursing Home",,,Apartment,Furnished,2,13,East,1000,Sq-ft,New Construction,A multistorey apartment is available for rent. It is a good location. Please contact for more details.,19000,,,19,2,,No,No,No,,False,False,Owner,56,Immediately,2026-04-07T10:49:21.000Z,"Apr 07, '26",True
TsUOLNKHqKJzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1445-Sq-ft-Multistorey-Apartment-FOR-Rent-in-Noida&id=4d423732393935353639,2026-04-19 13:47:48,,,,varun jain,"Noida, Delhi NCR",,,,Apartment,,,,,1445,Sq-ft,,"3 BHK, Multistorey Apartment is available for Rent in , Noida for 40,000",40000,,,28,,,No,No,No,,False,False,Owner,17,Immediately,2026-03-31T21:32:44.000Z,"Apr 01, '26",True
3C84Kgu6mXVzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1550-Sq-ft-Multistorey-Apartment-FOR-Rent-Sector-75-in-Noida&id=4d423833303832373831,2026-04-19 13:47:48,28.5756572575939,77.3826988418206,,Sector 75,"Sector 75,Noida","19210|Sector 50 Metro|7 minutes, 19210|Noida Sector 50 Metro Station|7 minutes, 19202|Rajkiya Sarvodaya Kanya Vidyalaya (Jeeja Bai)",,,Apartment,Semi-Furnished,3,5,West,1550,Sq-ft,5 to 10 years,"Spacious 3 BHK corner flat available in JM Aroma, Sector75, Noida.Wellventilated apartment with open view from multiple sides, excellent natural light, and a peaceful, green environment.Key FeaturesCorner flat with maximum privacyLarge balconies with open viewModular kitchen premium fittingsPower backup 247 securityWellmaintained society with clubhouse, gym, swimming poolChildrens park landscaped gardensClose to metro, schools, hospitals daily needsIdeal for families looking for comfort, safety, and serene living.",34000,70000,4000,22,2,2 Covered,Yes,No,No,"Service/Goods Lift, Visitor Parking, Jogging and Strolling Track, Outdoor Tennis Courts",False,True,Owner,95,Immediately,2026-03-21T23:31:46.000Z,"Mar 22, '26",True
